f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30
0.0006535781457966264,0.0004989279975477335,-0.0016040772713180117,0.001206227224935033,-0.0021755624681887246,0.0006691867139634441,0.0008670033716743601,0.0016314610326913059,0.000397712524822538,-0.0009395623979221423,0.0005782721668965566,0.00070771100427286,-0.0005736676870896209,0.002938005968323397,0.0005398578878256781,-0.0005765065234923588,-0.00034551251050638133,-0.001431859916484969,0.0006600111323000627,0.0015200983978924745,0.0014346101455995533,0.0008531661553877517,-0.0004322639311679898,0.0026065736663326176,0.0013709553968767254,-0.0014366832169651989,0.0004869611045234969,0.0008507048131256876,-0.0019886194466249125,0.0006933581501102251
0.0001372254282925957,0.001679264229836492,-0.0026468749823437146,0.001141459588223879,-0.0008816403580214265,-0.0007788434545056833,0.0005669123949852982,0.0008397597856875566,-0.0013406308688590147,-0.00158257311833194,-0.00015064489580142793,-0.00039595139568957964,0.0011483603499284612,0.00197444668430223,-0.0005039566680274388,-0.00017598405193815485,0.00024646852149640873,-0.0008573733256393056,0.0003738350979909984,0.0022035984841138364,-0.0004905327462927909,-0.0009486330673700241,-0.0009084982375001689,0.0013501203236518744,0.00012050376940312443,-0.00043523975401030257,-0.0005296111285917062,0.0007559907822773769,-0.0018899016431688398,0.0009255761048128536
0.0009852901814090657,-1.553146274779378e-05,-0.00017546915628347508,0.0013965928226235553,0.0016527283075291458,0.000464940480301803,-5.19378082408817e-05,0.002152407252403735,-1.4920410165891699e-05,-0.0019220350203870624,0.0004225816591741846,0.002347567387755883,-0.0016787964355009797,0.00343179115870466,0.0009583512988701876,-0.000290270707675937,0.00042952163360641536,-0.0013634499322457568,-0.0018746966424697138,0.000683302113386461,-0.0011122304615297613,-0.0017023841409415112,-0.002004089166071843,-0.000709373177160832,0.0010566506848093274,-0.00037404130856294286,0.0020530520449380885,0.0004798972408257364,0.0013630977730730524,0.0009010167729089311
-0.000740637303586483,0.0002688573252330549,-0.0010849657602742607,-0.0010289795978852066,-7.926072580610632e-05,0.002630078326927179,-0.0006410089392184572,0.0017052716039486087,0.000773273131006854,-0.0014274351263886197,-0.00027822516055266724,0.0011041151501741976,-0.0006754131321950517,0.0016341495126143198,0.002596667237298898,-0.001964980211945197,0.0005116835287050134,-0.0012223035789521073,-0.0009419532477000541,-0.0014300283571905409,0.001683029745511404,-0.0012707731253169677,0.000188936049333723,-0.0006034688789749786,0.0027549671186991027,-0.0005730524657576921,0.004027906421208276,0.0017791631237094134,0.0010152651033166124,0.00012501043803223762
-0.00014572673739221014,-0.00021848775224565778,-0.0004170111705994927,-8.594531492461773e-05,0.0006724827888921057,0.0012275820928974329,-0.0020320596608573156,0.0018386990479184893,0.0025095352871308107,-0.002571165524470796,-0.0011247510902844603,-2.152826430913974e-05,0.0017262363297706504,0.002443942704296675,0.0007888498922733506,-0.001554895737379824,-0.00023752546679123328,0.0005316273644113566,-0.002271473727917012,0.001203247730095651,0.00029291633250028696,-0.0011880343861191604,-0.0011104017946574813,0.0001297403573017589,0.0006977551623168142,-0.001248123522946747,-0.00025069819962427066,0.0004571108294257777,0.0009414366489556367,-0.0008230182621417168
0.0013661087258804846,0.0008529393037546339,3.866837523868867e-05,-0.0005480268605362811,0.0012650430806656694,0.00045310216273539876,-0.003130971671754607,0.001706071310656304,0.00021519411260418706,-0.0017346936806084243,-0.0017102845411305588,0.0011039519324945212,-0.0010607295780251367,0.0027039623380866458,0.0005857049503716001,-0.0006295119490281198,-0.0006057709016623099,0.001697346671062267,-0.002340317982634361,-0.000900202825393071,7.284381164870486e-05,-0.0012818068348895068,-0.0002453454296479938,-0.0005590353001789067,0.0006544115150087101,-0.0013015735313359812,0.0009636033090304467,0.0015790808842779955,0.0018812835818619673,-0.0006757072061801473
8.944575867742845e-05,-0.00033600436032853284,-0.00023869213763358602,0.0008383709274060208,-0.0002921124858101143,0.0011824985652431296,-0.0002899216400528287,0.0008065508269955894,-0.00036652350391569276,-0.0011071556404572598,-0.000177359470268256,-0.0006780803123354435,0.0004753261488010236,0.0027345498203638938,0.0006232939396611612,-0.0008127090075729529,-0.001155208230202026,-0.0014476009570705583,-0.0022801968756972816,0.0015400185112786427,0.00037219656535216584,-0.00017447012423116025,0.0017957996666547586,-0.0007643481159548288,0.0024477782880251726,0.00029331433821840183,0.002102771189737457,0.00194072871778315,-0.0003709499855106905,-0.00051343926546221
0.00047949913974171845,-0.0013858832321342427,-0.001217970328313595,0.0020977389722489277,-0.0018299356643198188,0.001972799199132014,0.0002513855394342118,-0.0010068123598562671,-0.000351777813487448,0.0001809473904723727,0.0003045490893019665,0.000635763226192575,0.000465382046245764,0.0013802646137472529,0.0010679695891114848,-0.00024274311025121998,-9.714216971798749e-05,0.0004962669721632527,-0.002082875093794217,-0.0017915054486038375,0.0011385344293018595,0.00028516501805307817,0.0001414289527023204,0.0015814629802566639,0.0035618821641380362,-0.0024346370930490597,0.0009114064244020744,0.001411943619905073,0.00044599175887954267,0.0006870782726236411
0.001815179264200094,-0.00012197169455362313,-0.0019561415860900365,0.0011954940276698142,-0.0016323315957535937,0.0030940921269045113,0.0005903052829694822,0.00011882978395090954,0.0008820299271624484,-0.0006253464901287047,-0.00028978031834793905,0.00042636489687972043,0.0008284195726871518,0.0023922704228719837,0.001737202118441417,-0.0003331352482840443,0.0009073064367901994,0.0004002820817888573,-0.00276869519362041,0.0012816386880876221,0.0012418079618438025,-0.0006698969748075934,0.00027179222412381253,0.000473563168010385,0.0033258099491212797,-0.00044205514702185255,-1.8383911819677136e-05,0.0018429502199195048,-0.0013837097677179282,-0.0020248010632201037
0.0005271589640026342,-0.001423488473303412,-0.0021260338083543607,0.0016810529355762596,-0.0012970357419312393,0.0028992574672975805,0.0014559395419708264,0.00040005250469878805,0.001841271911309066,0.00015399112919297885,0.002589187902691212,0.0016639209793123163,0.0003830248962807976,0.0015987230884513246,0.004178010162511379,0.0006138078662444174,0.001195145564865763,0.0011445188765175098,0.00011324787588753498,-0.0004275575975390888,0.0001963016703268653,-0.00017494325166001845,-0.0010750468263917188,-0.0002929818891437711,0.0021241321825275915,0.000629367672180898,-0.0008920278528132428,0.002492709060349353,-0.0021131950879177807,0.0010922793280415447
