N1,N2,N3,N4,N5,N6,N7,N8,N9,N10,N11,N12,N13,N14,N15,N16,N17,N18,N19,N20,N21,N22,N23,N24,N25,N26,N27,N28,N29,N30
0.3099202769501174,0.15516565724219897,1.2121298032340415,-0.8975987717591517,-1.0555516326913563,0.31136679373135984,-0.5643639840589731,0.758395736236549,-0.9218876735497319,1.6040412005981914,0.43089200309945525,-0.3848107650159423,0.7486014603703325,1.3474380439768334,-1.101761542837977,0.21573483273429686,0.12298800479250185,-0.26008225652091915,-0.9875458944650848,-1.6786811695316386,-0.026000475104715714,-0.33197744071143476,1.3169029589583205,0.04872079708397852,-0.9070419679117927,0.8830027459571189,1.3215594621051083,0.6628499352550962,-1.213196748442549,-0.8812687368733568
-0.5105338319033159,0.9432660294180065,0.7062648638426196,3.0354870390708544,-2.272501764502579,-1.1346845089962863,-1.9740420995477246,0.05153207406745884,0.7366493585412732,-0.12509009683403358,0.21292793708037827,0.698477110433935,-0.4269916313267431,0.8812539685349695,1.182065932138421,-1.4778172303582933,-2.473222105353142,-1.4863894399982103,-2.0431629131848412,-0.8498979038688353,0.3247347819697104,1.7709602928773478,0.8755950782847862,0.225888575402675,0.7624838318996591,-0.07662570364581058,-0.29458582825168594,-1.095191405588786,-1.8613139793608708,0.29630979827437554
-0.7888155723791642,0.10706407261977453,-0.2462489253387703,-0.47918937961551294,1.6043189573946006,-1.7369578660176124,0.13144947137404087,2.1940457441555465,1.2075253069388259,-0.19632334706257873,0.6395195774719007,-0.004604484156469339,-0.8114729522227327,-0.741182782709605,-0.3195029076000192,-0.13494969234931398,0.043342820657239677,0.1464197015656654,0.6867708210100598,0.307732098247021,-0.812541989613594,0.6594336972035763,0.28865367666698666,-0.9561074450245796,1.886934063473064,0.9546017698431584,-0.6844866671233679,-1.7761454905219964,-0.7946337898019078,-0.22783758127558962
-0.40908691602719993,-0.647678794558753,2.235271326093662,0.49584555600454344,0.2228317838690251,-0.1734763905889059,0.9295211723926277,1.7038882782809248,0.45403301101066135,2.041025154877842,0.0348459625422775,-0.11532419141930503,0.495999143841623,-0.4171034812944912,0.7137673298456662,1.2411020632727818,0.2857954639921927,-0.9864548523408965,-1.342245708101031,1.0182651774814537,-0.5160523454033935,-0.3845904984060394,0.017835879735592964,-0.7595306786380422,-1.064720977023179,0.8659164225664893,2.1453597845791457,0.35498203975525994,1.081454155485524,-1.257621666397669
1.2589809524996292,-1.0709559941238207,-0.15532977756338334,-1.4018139852416711,-1.1418280428926642,0.3426699843891482,2.0976270557534233,2.062723543651716,0.633109281532727,2.0577553603777403,0.6229133500763478,1.6625141979642164,0.5622434017625488,0.23684895493341435,-1.267393036637774,-0.6053641975606429,-1.2876299258419401,2.24217776027736,-0.5612518369655843,0.7986337090595406,-0.10380856131124822,-0.7630984247558237,-0.0016730526827499477,0.05545611333858274,-1.3907665647844787,0.04691400593121464,0.09241940299706805,-0.15791728176963668,1.0599532946947865,1.6218217240291162
0.15776942955652395,-1.3978239176052938,-1.0934148005036584,1.3308798748527495,-1.1822869564594791,-3.3458236835900212,1.785990944764414,-0.4235592786768993,2.778947613703939,-0.7722062475953209,-0.021883587363933737,-0.34000963141487933,0.19640644923700368,-1.3981879248967992,-0.4333778172047668,-0.4155364389737444,-0.3528337862059539,-1.339787315628251,-1.4106538541282139,-1.273622202604345,1.1282022840458985,-0.3425705195372325,-0.05043693228098474,0.8319808216162002,1.6100101446698465,0.34273317056311187,-0.06375550887852377,0.361689846586498,-0.5665038504626653,0.44237957914553044
-2.4407480318994597,-0.49771009351068735,-0.8154480889484897,1.0302970170555656,0.2627722058003791,-0.14395161372024426,1.039521788809427,-0.49770275864048824,1.211197000103974,-1.1966512796180622,1.980648656754193,-1.498316244387327,-0.8816289670633364,1.9011342425477313,0.8926721375425597,0.717330408755714,-0.49744768612216944,-0.10077248968179538,-0.7000306724451089,-0.636483087255699,0.0362280316585479,1.544066557130712,0.2839279760157962,-0.2140988247734337,0.9988260457195599,0.8180671182554228,1.5896530149122183,0.49992785090099856,-0.6528663306308902,0.22441636519096145
-1.6074218901192503,1.3370758303772776,0.8965738089018207,0.6152478581162288,0.6664418122249448,0.20180057709804058,-0.7487423863001212,0.4022413375816634,-0.16223246143288242,1.356518335111453,0.31518697683228664,0.44305961604408156,0.7642583533288678,-0.7059662837701282,-0.8131668522376743,-0.09596995674739825,0.6938941701572003,-0.5522532903456437,0.20066868174702676,-0.20325677571212605,1.470711427136099,-1.4635337028107105,-0.9925460988952046,1.232340237477701,0.7801765278590199,0.7033137954410043,0.32517035965057767,-0.005084207249632555,-1.6764287981445238,-0.1244833091876846
1.203463196883541,0.6362675481205455,-0.10954975749407195,1.1896587589999368,-2.0168677510265183,-0.7556401654492411,0.2550565157198486,0.16254191509344637,-0.30551817731737746,1.6703122600752849,0.8417666589918,-1.5178874512501004,-0.48653789733231184,-0.7097481329085032,-0.45463659357652864,0.4957678149210261,1.5780037808733156,0.32543569244153303,-0.3355430583181926,-0.33830746370643033,-0.5843627646891876,-0.6236678483567791,0.8606481369966203,0.04228310417437701,-0.99622333645503,0.4767573473199463,-0.8379572609878799,-0.5624016055694756,-0.5132944144545293,-0.36556185574422556
-0.7678552521832709,-2.3900526570570015,-0.22016424415545355,1.1130988465759764,-0.4217526137176708,-0.8446196852910801,-0.025054621563825506,1.9147372184760527,-0.42463360181067117,-0.39132034326145226,-0.39648247956785815,-0.4781271215687262,-1.47950465990099,0.40588059834200896,-1.9401818560383752,0.4575289379545615,0.08818095598604675,-1.4740169433693482,-0.46463330321694274,-0.7632395110658342,-0.09961198410143836,0.966812763638995,-1.112929118312332,-0.29570428199131854,1.4281218094914248,-1.047119289936112,0.9211389567119477,0.3644294225473141,-0.3559864631810309,-1.4729543095789024
