f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30
0.00042126611051724347,-0.0008650249423145232,-0.00021958281273512094,-0.0015771970095602014,0.000734101428135171,-0.0004337831793291586,0.000582258925878564,-0.0005292942596300398,-0.0002616101142324058,-0.0004496955153319802,0.00011249226309873092,-0.0001789482997584601,-0.0003110043016474449,-0.0003086133695578325,-0.0005527461902941842,0.00047560832628368614,0.0007475594423992889,-0.0004589248629124869,5.273001596300757e-05,0.0009580762769877086,-0.0013440416959012314,-1.5021248078947446e-05,0.0027180476140572997,0.0007398296887297993,0.00031436681915422037,-0.00046020666930395693,-0.0006905089715965861,-0.0010585550344858975,0.00042486054532028464,0.0013920242470593456
0.0011522479616292668,-0.0004933043952434595,6.393072368980461e-05,0.0006972260544969027,-7.973202379724591e-05,-0.00037389968185482365,0.000251580107653423,-0.0008710655557526105,0.0005204461595968949,0.0011099995939017322,-0.00045173354424969604,0.00017603085502862433,-0.0005752036731554967,0.00020799124979498267,0.0005707651477250186,-4.640048504224464e-05,0.0001290217432176801,0.00020190600886879268,-0.00020819909532644054,0.0005876185892997845,-0.00045349929918130734,1.0421433200339347e-05,0.0012519095404500752,0.0004922593550493842,-0.0001412772449594331,-0.0005084301666024616,-0.0007189260021088646,0.00017691293435092556,-0.00017090748517915595,0.00205811449458711
0.0015015130557570996,0.0003837798424638566,-0.00015255971256280547,0.0008251282968283892,0.0005572827579481104,-0.00010899766187514481,0.0011413802857002343,-1.5199476809259647e-05,-0.0010901685657780083,0.0012748643031612792,-0.0005642207847918709,0.0004965294957628554,-0.0016274018002487524,-0.0006237507482997215,5.695907521844104e-06,-0.001081495755310088,0.0012672890769456708,0.0007970762466801107,-0.00022013974766851757,0.0003361574519290589,-0.0012120546578905202,-0.0008028750311307958,0.0003808097474863193,0.0007157648024396211,-0.0007545578885218941,-0.0012788720406323691,-0.001803242901502752,8.901921322876607e-05,0.0013606167326358134,0.0030729979745510506
0.0017661525633062237,-0.001099000577309928,-0.00048486557380568386,0.0011888061599547204,0.00017765034490562666,5.3615893548350153e-05,0.0008981191248077775,0.00028002454248479263,0.00031166238130565425,0.0005087525092963586,0.0005698821802545154,0.0011385437334857985,-0.00015336881314422578,-0.0009727669377734954,-8.39086541394249e-05,-0.0005104813665139489,0.000684021495922054,0.0005782499058892995,-0.00041968175669318086,0.0013380492052663484,-0.0013701877267371279,0.0002968828109260579,-0.0007453079803041567,0.0004941158139428499,-6.979953706301704e-05,0.00013043916604403482,-0.0008028622973881516,-0.0001634491287052027,0.0006109423392864673,0.0020963447271338366
0.0006028521043002898,0.00019721816773935974,-0.001046157107091126,0.0015265502902123466,9.43164150560397e-05,0.00068154030739416,-0.0009047741876205654,0.00026425305971698623,-0.0004979942719837189,-0.00033410486799140244,0.0004848655253446753,0.001613583707459954,-0.0014048549661721185,-0.0019850492555553807,0.0001377215945550535,-0.0015028210334380526,0.0013850501962465902,-0.00033581998729550176,6.91971982330015e-05,-0.0007045949133554711,-0.0004346948791460694,-0.00014547903401525096,0.0010023318960954866,0.000992371190872029,-4.3674615776184074e-05,-0.0010314154980402852,-0.0003661070366840439,-9.492277214332759e-05,-7.177820469930283e-06,0.0018215661779100406
0.0005020851241627475,0.00028110905719393425,-0.0011398656614535255,-0.00011910911528372166,0.00024175622972384255,0.0007277363219756836,-0.0005624805274430603,-0.0007793505878101827,-0.00010478132546725394,-0.0003943019841885475,0.0013045518533961167,-0.00012457060401518483,2.048844899148109e-05,-0.00139264955832701,5.3638936328024375e-05,-0.0001568470775235103,0.0021222993960835234,-0.0005477369137568374,-0.0007659327360992133,-0.0009606167459730744,-0.0008959779462799898,-0.00035903378240047994,0.000632108572062012,0.0025341923831639513,-0.0007445863610183249,9.770348660144892e-05,-0.001846446271334112,0.0004513239433971266,-0.0009297228094630232,0.0019529592120047865
0.000176158882309739,-0.0016387660641338543,-0.0012516878078176565,-0.0005807357457940873,-0.0002693535801753431,0.0012244909796515272,0.0004095971913890844,-4.866178960748513e-05,-0.0003992935722499149,-0.0003166075488643824,-0.0005742246620659902,0.0013154554947026912,-0.00013632977840364737,-0.0008337631420704853,0.0008799125452116771,-7.703050830731947e-05,-0.0005852509975487255,1.6091852478666084e-05,-0.0009023989722196523,0.0001742488951142994,-0.0004947599729720958,0.00014705951910476257,0.0015349504184767905,0.0018529531313729183,0.0022638762393639832,-0.00026861313796899426,0.0004822564110533736,0.0003299240798911874,0.00031460378556398175,0.001832299696833406
0.0007141371770210393,0.0006052974790738465,0.0011509854410723741,0.00039066738683001955,-0.0010722878502827235,0.0003217243955821428,-0.00033877256783117275,-0.0007728793709314527,-0.0004306885503701389,-0.0016659154877430643,-0.0011711189414035038,0.0011760938901430012,0.0003957077198936028,-0.0002900059831514903,0.0017437889423918731,-0.001988947806569218,-0.00011843268416013152,0.00022740458840096094,-0.000791259814651442,0.00043835627065941647,-0.0009932922151480695,-7.707286338125205e-06,-0.0009149351291291292,0.0019685634202191234,-0.00010213279104701538,0.00036496666936805815,-0.0014001774929167945,0.0004674307985846673,0.0008432680570709649,0.0004554475465513944
0.001624202144642201,2.0766102911937185e-05,2.6324424279061214e-06,-8.171289078399489e-05,-0.00020228412849653321,0.001413403076487423,0.00010190406863455871,-9.532591824019842e-05,-0.0009273054091135375,-7.711583504838629e-06,-0.00018393813473156138,0.00048382270815758353,-0.00094698117488715,0.00011372866724123769,0.0025151039925649273,-0.0005470096556641345,-5.48130506668447e-05,0.0004251894953014388,-0.00014280033995956083,-0.0007126324344506786,0.0004666797014966575,0.00042660039453433176,-0.000529918587141031,-0.00011402643590404757,0.0007810256762323308,-0.0004156473423597152,-0.00011546996787686462,-0.00045548839065232195,0.00040411971742044525,0.0010437701610834713
0.0014955861541540193,-0.0009204372547203728,0.0005588372977387256,0.0006541451154252961,-0.00024200611724170762,0.0011013280129524802,-0.0003191023227105966,-0.0010099655152600664,-0.0008924820535797668,-0.001979429661911564,-0.0004919185912952504,-7.878481143507814e-05,8.873588438295464e-05,4.901398292506399e-06,0.0024784589298631945,-0.0009936156305596017,0.0008404817192636397,-9.009055295527446e-05,-0.001374597051270254,-0.0004047585779332083,-0.00046430297013233773,-0.0002587288426191559,0.0012137832406595205,0.000966343464045629,0.0014125204031343302,-0.00030187936050031494,-0.0003438254218674239,0.0010156846573059724,-0.000498202906063524,0.0008833864553636772
0.0013903810538552315,-0.00011707787723121344,0.0008031293670059006,0.00010139036627163367,-9.944521285835522e-05,-0.0010609932675207903,-0.0009805832377549988,-0.0013025421680070662,0.0009689003424934151,0.0011751479132349227,-0.0016355108381817941,0.0010964323846691323,-0.0010172732161547956,-3.2228987939035827e-05,0.0012234744516024356,-0.0013108196436624373,0.0014385283802018092,-0.00065685039927087,-0.0014942087207394286,4.838510518759937e-05,0.00036504560110955583,0.0008165792918362808,0.0007240503849460984,7.034835205048939e-05,-0.0009189327815597146,6.787384067139166e-05,-0.0010814456583888808,0.0013698856368169925,0.0006836997781305568,0.0003812533474645661
0.0003446815399546485,8.834271963592848e-06,0.00025318629000334667,0.0006662879783946664,-0.0006168999268996756,-0.0001983046872061673,-4.076403895207702e-05,-0.0002755573754477023,-3.393669714280366e-05,0.000619942113618905,-8.099119565825549e-05,-0.0007279583039097004,-0.0005910454344130835,-0.0007751131355107878,0.000244409784974603,-0.0005346398087732782,0.001036521053391637,-0.0008719641421164577,-0.0003753717024629358,-0.0005729121256375412,0.0009833622672430272,0.0010258415285219272,-0.0002653627541787885,0.001692010075542278,0.0001410014008963947,0.0012373433250062636,-0.0005607973346853465,0.0012027855376377863,0.0014953350467440658,0.00044125053365951314
-0.0005426283548116927,4.210978214673803e-06,-0.0003209214266743019,-0.00026958580000641607,-0.0023817372127101794,0.00024612325135246076,0.0006254103258848141,-0.0014785706965510263,0.0006318571882343833,-0.00015651331048739035,-0.0004315052845043479,0.00017365310303176106,-0.0007890551167691045,-0.0015443264505315753,-0.0007645956279696533,0.00013339098181353466,-0.0007210525231891793,-0.0008169476271090961,-0.0002544293363564744,-9.922360831475119e-05,-0.0002968906756969419,0.0006934880351865838,0.00027111956169385886,0.0002536442731711787,-0.0009758085724799757,0.0007936154744796986,-0.0017337103711930137,0.0002150209606435107,0.0007001983691168992,-8.324970422647552e-05
0.00017694910314544924,-8.801610785166024e-05,0.0003818420114655601,-0.0006412163643872208,-0.0016435524416533915,0.000453980867291083,0.0004015210880208432,-0.0013147320588339255,0.0005060297412973287,-0.0012605892049001623,-0.0012037070660426855,0.0003198828989938178,-0.0012618174489437742,-0.001292005091303228,-0.0004577584838794674,-0.0007586448440320338,0.0016356963947726485,-0.0006220145572797592,3.7775807660346944e-05,-0.0011313781979467475,-0.0004211636174275423,0.0003793959381496244,-0.0013850759835398688,-0.0003517442212396164,4.1518524239971574e-05,0.001141299483375436,-0.0006475508008245465,0.000318864200870036,0.0010816510455541129,0.00039097254546972414
0.0013208436129159829,0.0019128317306324008,0.0012739215571720317,-0.0006490678196946536,-0.0012145770788245852,-0.0002472845145416868,0.000248746481146758,0.00026640591103886197,-0.0007332061976740148,-0.0015002093889487423,-0.0010198471392265753,0.0008350326271254971,-0.0006186965871576479,0.000657159229633389,0.00014634828807347746,0.0003687533875308833,0.0009064273096867525,-0.0010887871922340428,-0.0002683360932372793,0.0001272316664615849,-0.0005947756509815794,0.0011890843319653545,-0.0015997607885711899,0.0016170990093290812,0.00044979857900159684,0.0003142504030098618,-0.0015665128308309628,0.00020154353216522358,0.00034079782048046314,-0.0004579863299424362
0.001368133810744294,0.0011271273897692322,0.00044063040131010257,0.0008075059563752309,-0.0012770692153527983,-0.0009641298830304702,0.0014044016300495833,-5.7234765440520315e-05,-0.00039650845763551467,-0.0010015377699420223,-0.0001582321641449027,0.001514418121959162,-0.0011129781760163319,0.0009090252169459738,-0.0005711598895067187,-0.0005635609304724114,0.0016783662042303335,-0.0004514129831931042,-0.00043535359713269727,-0.00012957106742535283,-0.0007509871653253413,0.0011785354198543456,0.0007751075375265696,0.0008741547347681645,0.0001629456231232741,-0.0006195427968348112,-0.0007187802344953333,-0.0012563970277514973,0.00018803455437741513,0.0007422491750382348
0.0014248563418922974,0.00017622348675174333,-0.0010479371271770255,-9.87018905891591e-05,-0.0007054560988219992,0.0006264200077388467,0.0002428048289563331,-0.000277251678016428,-0.0004525193544525247,-0.0011201360467595761,-0.002074880149644802,-0.0013065616397239259,-0.0016480493474700757,9.387014695563475e-05,0.0013982555149742789,-0.0007057461819301955,0.0018259993180614908,-0.0006139180019989798,0.0003631433457296262,-0.0015553539261272424,-0.00039274195123648227,0.0007139184080712046,-0.00017629410165669726,0.0006941895417273801,0.0008998591245549918,0.0006586812431539704,0.0001674873231706304,-0.0008422046731669169,-0.0007258475376219862,0.0002702948180692248
-9.727662363932093e-05,-0.0009416455548462207,-0.0008046588003765633,-0.002048224991195912,-0.00028689081426066013,-0.0006933570729412929,-0.0008972513261377856,-0.0011910838520351188,-9.754789575715357e-05,-0.0013027874341484092,-0.00044919950731437297,-0.0011036973349537356,-0.0007432100966770703,-0.001152987570425522,0.0024964695719826074,4.6283960665350136e-05,0.0009303560558409622,-0.0001996566717178739,0.0003599829923428596,-0.002209571243471741,0.0004413608291647082,0.00038184395871955143,-0.0002011771636134606,0.0013759289447140294,0.0007668752013296694,0.0005884505158775967,0.000905230004466861,-0.0005615979694812126,-0.0008340802688120326,-0.0006868374972376246
