f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30
-0.0008587477178781618,0.0005106750713092916,-0.0006779805731597395,-0.0017601717330834599,-0.001818230173274039,-0.00356466372951585,0.0006220791301922752,-0.00031962877968074686,-0.00018592506822193044,-0.00014200812307056887,-0.0015938074962098122,-0.00012918793257180844,-0.0003181559577021514,3.2247412814495396e-07,0.0007289977071992757,-0.00044383232154712434,-0.0001803852704298483,-0.0008551697057801404,-0.0008871741194837528,-0.00045287020042970795,-0.000308590028444076,-0.001379702816940945,-0.0013012888172290417,9.185605346116885e-05,0.0009774235696004695,-0.00026777035427149026,-0.001486271732048622,-0.0011917387517596315,-0.00015297112479887158,-0.0008185035032133618
-0.0005415347671455997,-0.0007161737580116608,-0.0012617695862835606,-0.001481592096086998,-8.701374044049657e-05,-0.004014275377910675,0.0007743698238130392,-0.0016407889473907544,-0.0005933957258592561,-0.00012183864789155325,9.857735105482176e-05,0.0017405218669914579,0.0009355319261964076,0.0008247461271984344,-0.0010028602077480728,-0.00015316482121407494,0.0011004425692957265,-0.0005780185463214962,4.819019312877548e-05,-0.0004010880679859445,-0.0008512863286633681,-0.00037996270374320094,0.00016858842690857114,-0.0012104779722371525,0.0006647137029287434,-0.0004256032681076385,-0.001997678866866345,0.0011169902078931807,-3.693989557824086e-05,-8.137775375431484e-05
0.0002850591405882973,-0.0011610177474379224,-0.0017465812115243324,-0.001246995432882554,-0.0002325217016789568,-0.0008529448245197097,0.001293503659399007,-0.00019202606006423978,-0.00143808739250511,-0.0023299142928974457,-0.0016700085861042142,-7.835157750572451e-05,3.322426364337639e-05,0.0006973480130553123,0.0011701105047070733,0.0016573829737328515,0.0018653025516030073,-6.384586425293896e-05,-0.0005621150340542562,6.077755514958362e-05,0.0005537966855262105,-0.000967329113809328,0.00018212946126049183,0.0011412084329345748,0.000628258665997391,0.00018725852541039297,-0.00015647488168768264,-0.001363809423071901,0.0007135440998952385,-0.00037075557807403445
-0.0005556455343353045,-0.0017799116566114721,-0.00029370592252169896,-0.0015649169780239496,4.6473394851347115e-05,-0.0012451936452980996,5.572922802403e-05,-0.0003918596610832817,-0.0002564863889672437,-0.0018282365221110413,-0.0028349391125302467,0.0007442230600454854,0.0005449909049582561,-0.0015863833525469706,-0.0018585623476403339,-0.0007007073490758304,0.001303494914386618,-0.0006067655098196367,-0.0004477610969167334,-0.0010534081505622005,0.0008860201626427802,-1.8768447848972158e-05,0.0007943095211523482,0.0009146143204684793,0.0004254738809077025,0.0012950175050023601,-0.0007644324974276518,0.00010623604160477521,0.001768889483313488,-5.1183029302452914e-05
0.0004354485685415377,-0.0015347653094740568,0.000726683700394596,-0.0017825728576549237,-0.000961018461011,-0.001339918500539885,-0.0011793299183177335,-0.002415263022473156,-0.0003004737696930868,-0.0016139939814387126,-0.0010339090627341436,-0.00029530079638458227,0.0016119324899902911,0.0005668427296083001,0.0007974298829213038,-0.0014963363966768307,0.0004736838517087314,-0.00038507783398980197,-0.0003865515581952579,-0.0010192171088435243,0.00017117631330490593,-0.00014426426965278712,-0.0006488852355479905,0.0007129131635421936,0.0004304442262439737,0.0009773355663298265,-0.0008840813304863804,0.0003246570798338486,0.0010141613936407868,0.00020115155601267638
2.765885335240093e-05,-0.0014015432597191027,0.0006239652110887395,-0.002521354139265665,-0.0013995195596203259,-0.00022631071427569685,-0.00021922250059963752,-0.0016098197293541905,0.0004858220758181884,-0.0006194900772707489,-0.0007187255909077496,0.000762735427525295,0.002647688581960568,0.0011533480596731469,0.00025862776667771555,-0.0007052343867985121,-0.0012948433329990328,0.0002184723359257007,-0.0022540849885875273,-0.00022350014193909363,0.001581284595173061,0.0013618641738293688,-0.0017363522336434642,0.0007855988022056257,0.0009270929411848582,0.0027273095194960714,-0.001553542297882943,0.0004446044066185415,-0.0007994690363820688,0.0010794506121905964
-1.7743893360229742e-05,-0.0028686475639719826,-0.00045906828864437617,-0.0010334996761770228,-0.00025584595573433595,-0.002261584119035988,-0.0006854151839433783,-0.0006613448930132843,-0.0004906117649747977,-0.0025078213088426363,-0.0008776810084888901,0.000758793719061097,0.0010388325065619813,-0.00011910672665158566,-0.00034590070684482324,-0.0009829729403348089,-0.0010857581438830188,-7.05759620587392e-05,-0.0014787648088407056,-0.0009527392170782334,0.00032902220840714044,0.0010314107820789777,1.737102896653338e-05,0.00039949175869831926,0.0013175373397020871,0.0026693581725664006,-0.0011330014745697921,0.0004023373929905379,-0.00013048490702072471,0.000938508332733977
0.0006667771455102734,-0.00013195904180121393,-0.0013467393250136876,-0.0015649349177696743,7.370542631136662e-05,-0.0016942267985200676,0.00038209844670085246,-0.001009789982352912,7.740461836786367e-05,-0.00129204356382565,-0.0016317009095552246,0.0011520516872172983,0.0014863673936068439,-1.4568000618617122e-05,0.0004568669054437768,-0.0012608588585815365,9.635319819603999e-05,0.0013623927595707273,-0.0004284104296353901,0.0003000069100724002,4.9379047134960204e-05,0.0007677142724768123,0.001242847929433332,-0.0007746745616248086,0.0018040347902654379,0.0020771206386159227,0.0009101568031059394,-0.0009675170580551474,0.0011128982431075948,-0.000498607031704052
0.0009157842166128896,-0.000639595111738177,8.251859502960261e-05,-0.0015429622771525903,-0.0002987465813838463,9.791081095995643e-05,0.0009207603604574356,0.00040125286734464787,0.00018651412823346737,9.392382471710728e-05,-0.0007300380780816279,0.001460568771533853,0.00019397199097781676,3.782523290431583e-05,0.00022266945686778462,-0.00027333114235433023,0.0020713624327494437,0.0009170197576821692,-0.000187800556809865,-3.6947126318636205e-05,-5.643208362090823e-05,0.002256995936300923,-0.00039803093299072326,-0.0009728201852642586,0.0013133182073680754,0.0026786311314778107,-0.0014374589505676623,0.0002837373343372241,0.002359184788137793,0.0007426555834277706
0.00019765517885382802,-6.273052660815252e-05,-0.0007940272111726629,-0.0020911853374363768,-0.0005545567498686659,-0.00104691741523401,0.00024100123466005557,-0.0002474378998617792,0.0018102532601113872,-0.0003558141691359626,-0.0005308722542484659,0.0010550037819974504,-0.0003091791877937737,-0.000408753675077466,-0.0007002648469947474,0.00013733356539896043,0.00043490561415717626,-0.0005035749966671729,-0.0004250547213129928,-0.0014644636556472852,-0.0015800203645558802,0.00048610609336473563,0.0009081646408025902,-0.0014100178073339442,0.0011399607628590886,0.0012614916586627003,-0.0026310360340637863,7.902274421478495e-05,0.0022150410018691607,0.00048767038399028656
